date,use [kW],FurnaceHRV [kW],CellarOutlets [kW],WashingMachine [kW],FridgeRange [kW],DisposalDishwasher [kW],KitchenLights [kW],BedroomOutlets [kW],BedroomLights [kW],MasterOutlets [kW],MasterLights [kW],DuctHeaterHRV [kW],ElectricRange [kW],Dryer [kW],GarageMudroomLights [kW]
2014-03-13 05:00:00,0.8412066669999999,0.084981667,0.060159444,0.005566111,0.007709444,0.005781667,0.003166667,0.018236111,0.004943333,0.045595556,0.011061111,0.573861667,0.002455,0.004705556,0.012983333
2014-03-13 05:30:00,0.36203888900000003,0.064578889,0.013287778,0.005543889,0.115283889,0.005018889,0.003517222,0.018276667,0.004730556,0.045684444,0.00879,0.055228333,0.003532778,0.005953333,0.012612222
2014-03-13 06:00:00,0.9967900010000001,0.202368333,0.070461667,0.005628889,0.011203333,0.005841667,0.003103333,0.018717222,0.004913889,0.045240556,0.011141667,0.598363889,0.002355556,0.004532222,0.012917778
2014-03-13 06:30:00,1.0135094449999997,0.212756667,0.025948889,0.005713889,0.013541667,0.00436,0.332750556,0.024790556,0.056114444,0.046486111,0.046271667,0.036543333,0.004559444,0.007052222,0.19662
2014-03-13 07:00:00,1.9733827799999997,0.215450556,0.048051667,0.01064,0.118051111,0.004711667,0.438161667,0.022215556,0.235962778,0.03953,0.011241111,0.593938333,0.180536667,0.006406667,0.048485
2014-03-13 07:30:00,1.1540055550000001,0.145295,0.061954444,0.173781111,0.013598333,0.004462222,0.410852222,0.024810556,0.00468,0.039693333,0.008975556,0.038011667,0.173326111,0.007172778,0.047392222
2014-03-13 08:00:00,1.567787223,0.490447778,0.013937778,0.054602778,0.106583333,0.005815556,0.118281111,0.016236667,0.040677222,0.039355556,0.01146,0.614394444,0.002423889,0.004786111,0.048785
2014-03-13 08:30:00,1.2736811110000001,0.667194444,0.072500556,0.027189444,0.058267778,0.004737222,0.253627222,0.011306667,0.030371667,0.039154444,0.009022778,0.042455556,0.003882222,0.006823333,0.047147778
2014-03-13 09:00:00,1.440992777,0.528581667,0.029562222,0.040765556,0.102602778,0.005978333,0.007501667,0.011004444,0.008438333,0.038322778,0.011306111,0.600438333,0.002267222,0.005207222,0.049016111
2014-03-13 09:30:00,0.8537233350000001,0.505708889,0.060525556,0.081856667,0.036476667,0.005161111,0.003341667,0.011101667,0.004741667,0.038802222,0.008866667,0.037893333,0.003581111,0.006691111,0.048975
2014-03-13 10:00:00,1.400219444,0.525460556,0.052923333,0.005902222,0.080612222,0.006003889,0.002610556,0.010919444,0.004888889,0.038188889,0.011309444,0.622203333,0.002115,0.005195556,0.031886111
2014-03-13 10:30:00,0.785006111,0.546917222,0.022422778,0.005968333,0.019198889,0.005230556,0.00345,0.00938,0.004862222,0.038964444,0.008923889,0.038629444,0.061490556,0.006740556,0.012827222
2014-03-13 11:00:00,1.449276667,0.558762222,0.081568889,0.005941667,0.096748333,0.005972222,0.002603889,0.00865,0.004894444,0.038091111,0.011250556,0.614452778,0.002115556,0.005252778,0.012972222
2014-03-13 11:30:00,0.6866616670000001,0.529474444,0.017330556,0.005969444,0.005249444,0.005185556,0.003466111,0.010110556,0.004815556,0.038975,0.008931111,0.033809444,0.003586667,0.006837778,0.01292
2014-03-13 12:00:00,1.114428335,0.270552778,0.065990556,0.005713889,0.070639444,0.005916667,0.00274,0.009902778,0.004928889,0.038616111,0.011285,0.607091667,0.002335556,0.005519444,0.013195556
2014-03-13 12:30:00,0.33400666599999995,0.084021111,0.047028333,0.005579444,0.052397778,0.004997778,0.003443333,0.010561667,0.004757222,0.038950556,0.008741667,0.024308889,0.02929,0.007044444,0.012884444
2014-03-13 13:00:00,0.863930556,0.078379444,0.028748333,0.005548333,0.054616667,0.005861667,0.002776111,0.009767222,0.004935,0.038765,0.011252778,0.60197,0.002417778,0.005645556,0.013246667
2014-03-13 13:30:00,0.34100111099999997,0.018705556,0.082612222,0.00552,0.111010556,0.005038333,0.003326667,0.010102222,0.004787222,0.039297222,0.008843333,0.027846111,0.003705,0.007186667,0.01302
2014-03-13 14:00:00,0.911058888,0.125453333,0.00317,0.005608889,0.103244444,0.005901111,0.002743889,0.010911111,0.004956667,0.038122222,0.011249444,0.578122778,0.002442778,0.005761111,0.013371111
2014-03-13 14:30:00,0.36484388800000006,0.020287222,0.072733333,0.005537222,0.105349444,0.005140556,0.003325,0.010367222,0.004823333,0.039577222,0.009075556,0.064657778,0.003647222,0.007152778,0.01317
2014-03-13 15:00:00,0.9967550009999999,0.045126111,0.040006111,0.005543333,0.263292778,0.005850556,0.002459444,0.010486667,0.004935556,0.039771667,0.011125556,0.546318333,0.002422778,0.005962778,0.013453333
2014-03-13 15:30:00,0.468816668,0.121129444,0.044550556,0.005632222,0.096391667,0.0052,0.003255556,0.011255,0.004847778,0.040022222,0.009217222,0.103801667,0.003513889,0.006938889,0.013060556
2014-03-13 16:00:00,0.887982775,0.095952222,0.064361111,0.005575,0.115179444,0.005774444,0.002787778,0.011135,0.004943889,0.039514444,0.01093,0.510019444,0.002599444,0.005947222,0.013263333
2014-03-13 16:30:00,0.48757333499999994,0.218185556,0.011782222,0.005737222,0.005371667,0.005330556,0.003405556,0.011348333,0.004908889,0.040036667,0.009486667,0.148478889,0.003458333,0.006805,0.013237778
2014-03-13 17:00:00,1.1268599990000001,0.352213333,0.071778889,0.005813333,0.080136667,0.005763333,0.002921111,0.011158333,0.004940556,0.039228333,0.010767222,0.466555,0.05653,0.005873333,0.013180556
2014-03-13 17:30:00,0.5137572220000001,0.158643889,0.034294444,0.005680556,0.028754444,0.005338889,0.003312222,0.011295,0.004881111,0.039612778,0.009595,0.18912,0.003346111,0.006692778,0.01319
2014-03-13 18:00:00,1.1854061109999998,0.242148333,0.048633889,0.005713333,0.169830556,0.005506111,0.186342778,0.011056667,0.004822778,0.039044444,0.010547778,0.439922778,0.002612222,0.006098333,0.013126111
2014-03-13 18:30:00,1.2177300009999998,0.246671111,0.063355556,0.005721667,0.340892222,0.004801667,0.249007222,0.011153889,0.004644444,0.038721111,0.009489444,0.220032778,0.003285556,0.007201667,0.012751667
2014-03-13 19:00:00,1.0593983350000002,0.182360556,0.011405556,0.005666667,0.109603333,0.005079444,0.250363333,0.011065556,0.004730556,0.038952778,0.010313889,0.40718,0.003091667,0.006751111,0.012833889
2014-03-13 19:30:00,1.227766666,0.257579444,0.0722,0.005764444,0.069101111,0.004755556,0.166283333,0.013365,0.070596111,0.05026,0.222997778,0.270916667,0.003637222,0.007367222,0.012942778
2014-03-13 20:00:00,0.9493038890000001,0.210212222,0.034143333,0.005707778,0.02924,0.005244444,0.129358889,0.024647222,0.073368333,0.037086667,0.010251667,0.367018889,0.003138889,0.006668889,0.013216667
2014-03-13 20:30:00,1.0297427759999997,0.204822778,0.048636111,0.005703889,0.099352222,0.159608333,0.160024444,0.012683333,0.004658333,0.037652778,0.009773889,0.262944444,0.003588333,0.007188333,0.013105556
2014-03-13 21:00:00,1.551080002,0.110641667,0.059432778,0.005613333,0.006460556,0.698423889,0.252047222,0.011806667,0.004369444,0.038211667,0.010065556,0.326700556,0.004768333,0.009502778,0.013035556
2014-03-13 21:30:00,1.237250558,0.116602778,0.017032222,0.005631111,0.094610556,0.363282778,0.252946667,0.011706667,0.004572778,0.037820556,0.009962778,0.298287778,0.003810556,0.007979444,0.013003889
2014-03-13 22:00:00,0.8386433319999999,0.145627222,0.149667778,0.005623889,0.028771111,0.005164444,0.119231111,0.011498333,0.004797222,0.038091667,0.009979444,0.297156667,0.003229444,0.006734444,0.013070556
2014-03-13 22:30:00,0.745686111,0.100827222,0.058196667,0.005605556,0.078911111,0.005374444,0.072819444,0.011616667,0.004858333,0.038399444,0.010237778,0.335928889,0.003052778,0.006575,0.013282778
2014-03-13 23:00:00,0.5935911110000001,0.079482222,0.112159444,0.005571667,0.041375556,0.005352222,0.003201667,0.011436111,0.004837778,0.042303889,0.009807222,0.255182222,0.003182222,0.006533333,0.013165556
2014-03-13 23:30:00,0.701398334,0.142766667,0.021371111,0.005652778,0.053968889,0.005537222,0.005444444,0.011518333,0.006375,0.046791667,0.01032,0.369328889,0.002882778,0.006197778,0.013242778
2014-03-14 00:00:00,0.575633888,0.084967222,0.086,0.005591111,0.064489444,0.005317778,0.003201111,0.011533333,0.004873889,0.052905,0.009657778,0.224191667,0.003223333,0.00656,0.013122222
2014-03-14 00:30:00,0.788956111,0.181606667,0.027462778,0.005697222,0.007231111,0.005721667,0.003077778,0.011512222,0.004986667,0.050382222,0.010766111,0.458423333,0.002718333,0.005966111,0.013403889
2014-03-14 01:00:00,0.6276194420000002,0.159383333,0.059148889,0.005677222,0.106774444,0.005309444,0.003194444,0.017657778,0.004852222,0.046751111,0.009527222,0.186361667,0.003259444,0.006633333,0.013088889
2014-03-14 01:30:00,0.8340466670000001,0.160657778,0.056256667,0.005659444,0.005721111,0.005761667,0.003061111,0.018492778,0.004972222,0.044643333,0.010887778,0.496102778,0.002642222,0.005852778,0.013335
2014-03-14 02:00:00,0.519010555,0.191622222,0.019527778,0.005716111,0.044377222,0.005283333,0.004468333,0.018332222,0.004868889,0.044512222,0.009402222,0.147645556,0.003398889,0.00672,0.013135556
2014-03-14 02:30:00,0.9371894439999999,0.125817222,0.080299444,0.005632778,0.072013333,0.005803333,0.002862778,0.018195556,0.004947222,0.042505556,0.011072222,0.546505556,0.002489444,0.005752222,0.013292778
2014-03-14 03:00:00,0.468129443,0.168154444,0.019511111,0.005698333,0.005257778,0.005290556,0.003428889,0.018227222,0.004863333,0.044544444,0.009442222,0.160498889,0.003407222,0.006672778,0.013132222
2014-03-14 03:30:00,0.980978889,0.194803333,0.054077778,0.005673333,0.0463,0.005818889,0.002873889,0.017875556,0.004919444,0.044591667,0.011066667,0.57202,0.002397222,0.005517778,0.013043333
2014-03-14 04:00:00,0.4390638890000001,0.133313333,0.057811111,0.005638333,0.072298889,0.005082778,0.003381111,0.017970556,0.004775556,0.044814444,0.008895,0.061858333,0.003567778,0.006851667,0.012805
2014-03-14 04:30:00,0.8428488900000001,0.099738889,0.016852778,0.005606667,0.005996111,0.005886111,0.002942778,0.018072778,0.004983333,0.044212222,0.011312222,0.606008889,0.002401667,0.005556667,0.013277778
2014-03-14 05:00:00,0.33215444599999994,0.068505,0.069426111,0.005571667,0.037811667,0.005026667,0.003477778,0.018128889,0.006193333,0.046484444,0.008793889,0.039335556,0.003670556,0.006951667,0.012777222
2014-03-14 05:30:00,0.978306667,0.134691111,0.028442222,0.005592778,0.082691667,0.005865,0.002738889,0.017886111,0.004924444,0.045682778,0.011249444,0.617801667,0.002286111,0.005422778,0.013031667
2014-03-14 06:00:00,0.388530554,0.189783889,0.043817778,0.005699444,0.005086111,0.005133333,0.003557222,0.018318889,0.004833889,0.046441111,0.008893333,0.033285,0.003689444,0.006967222,0.013023889
2014-03-14 06:30:00,1.2973266669999999,0.204396111,0.065276111,0.005663333,0.039387778,0.005873889,0.002615556,0.01608,0.038998333,0.05377,0.011974444,0.628793889,0.002706667,0.005190556,0.2166
2014-03-14 07:00:00,1.0365777779999998,0.202323333,0.005918333,0.005716111,0.104730556,0.004245,0.211112222,0.018938889,0.231421667,0.052440556,0.100947222,0.038962222,0.004320556,0.007254444,0.048246667
2014-03-14 07:30:00,1.269992223,0.181731111,0.069656111,0.005625,0.040001111,0.006000556,0.030080556,0.010906667,0.009756667,0.039926111,0.065695556,0.578027222,0.177973889,0.004203333,0.050408333
2014-03-14 08:00:00,0.695425,0.405961667,0.035002222,0.00587,0.086385556,0.005103333,0.003242778,0.011059444,0.004723333,0.038257778,0.008770556,0.032631111,0.003568889,0.005862222,0.048986111
2014-03-14 08:30:00,1.381548334,0.594865556,0.039452778,0.005981111,0.031751667,0.005917222,0.002747222,0.010843889,0.004881667,0.03758,0.011121667,0.57958,0.002328889,0.004389444,0.050107222
2014-03-14 09:00:00,0.8567116659999998,0.500748333,0.074087222,0.005943889,0.11088,0.005096111,0.0032,0.010982222,0.004712778,0.038213333,0.008797778,0.035786111,0.003559444,0.005866667,0.048837778
2014-03-14 09:30:00,1.256617778,0.516489444,0.007712222,0.005937222,0.006166667,0.005898333,0.002800556,0.010873333,0.004884444,0.037733889,0.011160556,0.59005,0.002381667,0.004416667,0.050112778
2014-03-14 10:00:00,0.800527221,0.506228333,0.079528333,0.005968333,0.051072222,0.005135,0.003329444,0.010512222,0.004753333,0.035351667,0.008861667,0.031185556,0.003642222,0.005937222,0.049021667
2014-03-14 10:30:00,1.3524133329999999,0.52478,0.033327778,0.005928889,0.086296111,0.005969444,0.002671111,0.011021111,0.004905556,0.03469,0.011288333,0.599537778,0.002263889,0.004503333,0.02523
2014-03-14 11:00:00,0.725061113,0.548901111,0.043613889,0.005975556,0.005185556,0.005147778,0.003448333,0.011094444,0.004791667,0.035697778,0.008876667,0.030088889,0.003585,0.005881667,0.012772778
2014-03-14 11:30:00,1.3340127769999996,0.533008889,0.070354444,0.005925,0.041747778,0.005946667,0.002774444,0.010923889,0.00491,0.035404444,0.011243889,0.591973333,0.002297778,0.004422778,0.013079444
2014-03-14 12:00:00,0.533219443,0.294675,0.013578333,0.005783889,0.095294444,0.005123889,0.003330556,0.011329444,0.004792222,0.035788889,0.00892,0.031993333,0.003614444,0.006031667,0.012963333
2014-03-14 12:30:00,0.7531433330000001,0.039177778,0.070967222,0.005527222,0.006599444,0.005815556,0.002987222,0.011240556,0.004932778,0.035391111,0.011068889,0.538498333,0.002635,0.004917222,0.013385
2014-03-14 13:00:00,0.287501667,0.061712222,0.033498333,0.005582778,0.037594444,0.005167778,0.003465556,0.011419444,0.004827222,0.036045556,0.009075556,0.056074444,0.003687222,0.006140556,0.013210556
2014-03-14 13:30:00,0.792533333,0.037726111,0.049341111,0.005501667,0.099920556,0.005791111,0.002838333,0.011233333,0.004913333,0.036140556,0.010954444,0.507197222,0.002627778,0.005,0.013347778
2014-03-14 14:00:00,0.4322538899999999,0.177363333,0.062891667,0.005693333,0.005266667,0.005224444,0.003490556,0.011376667,0.004877778,0.036415,0.009238333,0.087584444,0.003615556,0.006020556,0.013195556
2014-03-14 14:30:00,0.7742761129999999,0.142718889,0.011752778,0.005652778,0.085951667,0.005708889,0.002933333,0.011336667,0.004915,0.035981667,0.010691111,0.435307778,0.002775,0.005167778,0.013382778
2014-03-14 15:00:00,0.40887944300000006,0.064284444,0.081827778,0.005587222,0.052574444,0.005206667,0.003355,0.011394444,0.004825,0.035775,0.009294444,0.111921111,0.003552778,0.006098333,0.013182778
2014-03-14 15:30:00,0.599789443,0.067317778,0.023197778,0.005561111,0.010058333,0.005604444,0.003108889,0.011209444,0.004897222,0.035293333,0.01046,0.401652778,0.002913889,0.005305,0.013209444
2014-03-14 16:00:00,0.598548888,0.130750556,0.053131111,0.005656111,0.120119444,0.005268333,0.003235556,0.011259444,0.004827778,0.035585556,0.009399444,0.146197222,0.054058333,0.005946111,0.013113889
2014-03-14 16:30:00,0.7698488880000001,0.170358333,0.079783333,0.005666667,0.041127778,0.005609444,0.003074444,0.011280556,0.004885,0.035883333,0.010386111,0.380262222,0.002930556,0.005341667,0.013259444
2014-03-14 17:00:00,0.5715094470000001,0.191690556,0.01709,0.005690556,0.048338889,0.005269444,0.036300556,0.011265556,0.004826667,0.035853333,0.009542778,0.183285556,0.00338,0.005886667,0.013088889
2014-03-14 17:30:00,1.6446777780000001,0.156092222,0.086371111,0.005626667,0.124457778,0.00504,0.254497222,0.011045,0.004808333,0.035350556,0.010211111,0.353177222,0.579075556,0.006084444,0.012840556
2014-03-14 18:00:00,0.742009445,0.123481667,0.010593889,0.005602222,0.119720556,0.005165556,0.085335556,0.011112778,0.004771111,0.034923333,0.00959,0.218009444,0.094918889,0.005881111,0.012903333
2014-03-14 18:30:00,0.8403488889999999,0.247047222,0.06891,0.005712222,0.106066111,0.005453889,0.002943889,0.011022778,0.004802778,0.034719444,0.009995,0.322507222,0.002923889,0.005322778,0.012921667
2014-03-14 19:00:00,1.3059816670000002,0.154657778,0.059830556,0.005635556,0.250996111,0.004541111,0.295122222,0.012482222,0.131954444,0.038937222,0.00961,0.248939444,0.073798889,0.006660556,0.012815556
2014-03-14 19:30:00,1.046264999,0.191943889,0.034895556,0.005662222,0.097394444,0.004784444,0.311404444,0.025561667,0.01005,0.040591111,0.009752778,0.291817222,0.003382222,0.006228889,0.012796111
2014-03-14 20:00:00,1.0470894450000001,0.148667222,0.073106111,0.005616667,0.127955556,0.004758333,0.312809444,0.018380556,0.004649444,0.040826667,0.009710556,0.278018889,0.003430556,0.006333333,0.012826111
2014-03-14 20:30:00,0.882172222,0.103971111,0.009023889,0.005600556,0.098517222,0.004765,0.317860556,0.018546667,0.004687222,0.041271111,0.009678889,0.245153333,0.003572222,0.006527222,0.012997222
2014-03-14 21:00:00,0.9484594449999999,0.083776667,0.078411667,0.005570556,0.005243889,0.004714444,0.383443333,0.018579444,0.004721111,0.041438333,0.009915556,0.289242222,0.003666667,0.006652778,0.013082778
2014-03-14 21:30:00,0.707781111,0.02599,0.035313333,0.005529444,0.094090556,0.004969444,0.222293889,0.018775556,0.00478,0.042588333,0.009662222,0.220763889,0.003518889,0.006368889,0.013136667
2014-03-14 22:00:00,0.6084611109999999,0.082677222,0.040928333,0.005566111,0.049546667,0.005447222,0.003313889,0.018422222,0.004848889,0.040831667,0.010040556,0.325595,0.002969444,0.005323333,0.012950556
2014-03-14 22:30:00,0.55343611,0.085214444,0.078567778,0.005561667,0.005426667,0.005049444,0.10023,0.018416667,0.004759444,0.040916111,0.009411111,0.177459444,0.003464444,0.005967778,0.012991111
2014-03-14 23:00:00,0.7648483330000001,0.081818889,0.007053333,0.005558889,0.102200556,0.005221111,0.128562778,0.018338333,0.00477,0.041164444,0.010076111,0.338365,0.003043889,0.005636111,0.013038889
2014-03-14 23:30:00,0.6130016669999999,0.089882222,0.080061667,0.005604444,0.053591667,0.00544,0.129682222,0.018503889,0.004757222,0.041711667,0.009358333,0.1516,0.003538889,0.006158889,0.013110556
2014-03-15 00:00:00,1.066827224,0.106428889,0.051670556,0.005625,0.025550556,0.261248333,0.124395556,0.01858,0.004672778,0.041111111,0.01035,0.394240556,0.003496111,0.006437222,0.013020556
2014-03-15 00:30:00,1.3462588889999998,0.144821667,0.111796667,0.005680556,0.102621667,0.745842222,0.003252222,0.018966111,0.004365,0.047008889,0.009203889,0.12658,0.004813333,0.008448333,0.012858333
2014-03-15 01:00:00,1.2238322220000002,0.180606111,0.108757222,0.005687222,0.004841667,0.375235,0.003218889,0.018658889,0.004706111,0.047473333,0.010572778,0.441317222,0.003411667,0.006318333,0.013027778
2014-03-15 01:30:00,0.486965556,0.119888333,0.107212778,0.005623889,0.056207222,0.005049444,0.003608333,0.018515556,0.004786667,0.045756667,0.009066667,0.088916667,0.003506111,0.005934444,0.012892778
2014-03-15 02:00:00,0.948403334,0.161757778,0.117533889,0.005635556,0.076841667,0.005582222,0.003502222,0.018286667,0.004871667,0.043586111,0.010698333,0.479597778,0.002583889,0.004921111,0.013004444
2014-03-15 02:30:00,0.372605555,0.097693889,0.103280556,0.005618333,0.004976667,0.005001111,0.003756667,0.01858,0.004798333,0.049324444,0.008918333,0.048021667,0.003654444,0.006036111,0.012945
2014-03-15 03:00:00,0.9053833329999998,0.167052778,0.027262778,0.005661111,0.073451111,0.005679444,0.003063889,0.018358889,0.004908333,0.045312778,0.010916667,0.52338,0.002472222,0.004791111,0.013072222
2014-03-15 03:30:00,0.37415611000000004,0.097073889,0.064074444,0.005624444,0.063012222,0.004987222,0.003654444,0.018591111,0.004770556,0.045005,0.008863889,0.035882222,0.003626667,0.006077778,0.012912222
2014-03-15 04:00:00,0.8278000000000001,0.116705556,0.059335556,0.005605,0.005782222,0.005681111,0.003202778,0.018328333,0.004916111,0.042942778,0.010960556,0.533901111,0.002538333,0.004808333,0.013092222
2014-03-15 04:30:00,0.26633944299999995,0.018089444,0.028504444,0.005553333,0.074945556,0.004958333,0.003647222,0.018551667,0.006913333,0.04342,0.008832778,0.030222778,0.003662778,0.006149444,0.012888333
2014-03-15 05:00:00,0.876304444,0.099421111,0.07859,0.005607222,0.061565556,0.00567,0.003114444,0.018482778,0.004927222,0.04297,0.010908889,0.524617778,0.002517222,0.004865,0.013047222
2014-03-15 05:30:00,0.187055001,0.019124444,0.021824444,0.005555,0.004913333,0.004966667,0.003795556,0.018618889,0.004780556,0.043340556,0.008823333,0.028508889,0.003726111,0.006135556,0.012941667
2014-03-15 06:00:00,0.9533966680000001,0.201926111,0.061965556,0.005687222,0.066942778,0.00569,0.003109444,0.020621667,0.004905556,0.042966667,0.010877778,0.508161111,0.002528333,0.004865556,0.013148889
2014-03-15 06:30:00,0.303998334,0.018117778,0.054416111,0.005550556,0.079528333,0.004982222,0.00369,0.03229,0.004785556,0.044283333,0.008800556,0.024736667,0.003671111,0.006163333,0.012982778
2014-03-15 07:00:00,0.8448005550000001,0.151397222,0.028805,0.005662222,0.005733889,0.005682222,0.003266111,0.028382222,0.028460556,0.047966111,0.010903333,0.507773333,0.002615,0.004917778,0.013235556
2014-03-15 07:30:00,0.8445516670000001,0.141883889,0.07899,0.005666667,0.245729444,0.004656667,0.159874444,0.024808333,0.030793889,0.06341,0.039670556,0.025710556,0.003762778,0.006669444,0.012925
2014-03-15 08:00:00,1.196221668,0.09835,0.018324444,0.005587222,0.130773889,0.005154444,0.251390556,0.024350556,0.004786667,0.059810556,0.063493889,0.512717222,0.002837778,0.005665556,0.012978889
2014-03-15 08:30:00,0.616574444,0.09659,0.067532778,0.005608333,0.050456667,0.004527222,0.251428333,0.024514444,0.004688889,0.048743889,0.008741667,0.030164444,0.003967778,0.006796111,0.012813889
2014-03-15 09:00:00,1.184433888,0.116912778,0.04921,0.005589444,0.074372222,0.005195556,0.250419444,0.024007222,0.047619444,0.04765,0.010857778,0.531195,0.002813889,0.005573889,0.013017222
2014-03-15 09:30:00,0.9075777780000001,0.100702222,0.036686111,0.078946111,0.046311667,0.004181667,0.250780556,0.022222222,0.260655,0.046086111,0.008841111,0.027751111,0.004248889,0.007341667,0.012823333
2014-03-15 10:00:00,1.5911705559999998,0.207734444,0.077426667,0.10442,0.07799,0.004902222,0.250972778,0.022277778,0.255708333,0.037641667,0.010943333,0.519001111,0.003116667,0.006067778,0.012967778
2014-03-15 10:30:00,0.8848072229999999,0.09617,0.008625,0.123328889,0.021563889,0.004225556,0.250304444,0.026575556,0.185258889,0.034874444,0.062207778,0.047428889,0.004206111,0.007223889,0.012813889
2014-03-15 11:00:00,1.223602222,0.139645,0.072056667,0.005608333,0.107006111,0.005039444,0.248776111,0.023890556,0.008193889,0.033971111,0.069212778,0.488363333,0.002947222,0.006096111,0.012795556
2014-03-15 11:30:00,0.699145555,0.114747778,0.043363333,0.127853889,0.005183333,0.004612778,0.247207222,0.008856667,0.004581667,0.034313333,0.008874444,0.075883889,0.003705,0.007333333,0.012628889
2014-03-15 12:00:00,1.461858889,0.067229444,0.043216667,0.174431111,0.106682222,0.005130556,0.251403333,0.010627778,0.023572222,0.039831667,0.031624444,0.459475556,0.229181111,0.006610556,0.012842222
2014-03-15 12:30:00,0.47762222199999993,0.021401111,0.072764444,0.005486111,0.089317778,0.004912778,0.106696667,0.010028333,0.004734444,0.041098889,0.009063333,0.088246111,0.003665556,0.007251111,0.012955556
2014-03-15 13:00:00,0.6302444429999999,0.034859444,0.011687778,0.005521111,0.055439444,0.005597222,0.003187222,0.009604444,0.004888333,0.046553889,0.010488889,0.420332222,0.002793889,0.006076667,0.013213889
2014-03-15 13:30:00,0.529488889,0.063676111,0.079282222,0.053360556,0.064678889,0.005143333,0.003486111,0.01842,0.042342222,0.047146667,0.009161667,0.119636667,0.003402222,0.006778889,0.012973333
2014-03-15 14:00:00,0.9586483320000001,0.133579444,0.030664444,0.124643889,0.024585556,0.005449444,0.003253333,0.01822,0.032351111,0.045322778,0.133371111,0.385010556,0.002853333,0.006213889,0.013129444
2014-03-15 14:30:00,0.585814444,0.024121667,0.044143333,0.114266667,0.109418333,0.005175556,0.052478333,0.016546111,0.004769444,0.034570556,0.009423889,0.147423333,0.003396667,0.006916111,0.013164444
2014-03-15 15:00:00,0.8314716680000002,0.031676111,0.073465,0.025561667,0.006231667,0.004953889,0.249075556,0.010962778,0.004707222,0.037726111,0.010061667,0.354278333,0.003223889,0.006812778,0.012735
2014-03-15 15:30:00,0.7989172240000002,0.024605,0.012658889,0.1379,0.11281,0.00471,0.247546667,0.010966667,0.004613333,0.035146667,0.009306667,0.175352222,0.003510556,0.00719,0.012600556
2014-03-15 16:00:00,0.8494688880000001,0.140362222,0.077095556,0.162494444,0.011224444,0.005447778,0.028186111,0.011,0.004800556,0.033714444,0.010166667,0.342903889,0.002939444,0.006113889,0.013019444
2014-03-15 16:30:00,0.7342716659999999,0.103567222,0.026111667,0.005555556,0.074863889,0.005012222,0.011726111,0.020511111,0.074301111,0.034255,0.134688889,0.220924444,0.00327,0.006726111,0.012758333
2014-03-15 17:00:00,1.089832777,0.177117778,0.061036111,0.005626111,0.061581667,0.004975556,0.24753,0.033997222,0.004712222,0.034078333,0.009877222,0.29879,0.131113889,0.006738333,0.012658333
2014-03-15 17:30:00,1.061948889,0.105076111,0.051638333,0.005578889,0.082004444,0.005263333,0.248650556,0.033858889,0.004771111,0.034191667,0.009720556,0.251191667,0.210894444,0.006263889,0.012845
2014-03-15 18:00:00,0.838474445,0.105108889,0.027302222,0.005582222,0.062046111,0.005923333,0.248240556,0.034285,0.004695,0.034285,0.009825,0.278116111,0.003366667,0.006980556,0.012717778
2014-03-15 18:30:00,0.938890556,0.153283333,0.089228889,0.005622222,0.03875,0.004886111,0.248022778,0.034325556,0.004703889,0.033898889,0.009842778,0.284215556,0.012451667,0.006939444,0.012719444
2014-03-15 19:00:00,1.1341683349999998,0.210185556,0.041996667,0.005691667,0.119328333,0.004767778,0.267942778,0.034296667,0.00467,0.04018,0.064933889,0.244546667,0.075759444,0.007176111,0.012692778
2014-03-15 19:30:00,1.2979283339999999,0.186572222,0.071242778,0.005707778,0.03172,0.240603889,0.327689444,0.034311667,0.008870556,0.041762222,0.010127778,0.314361111,0.003895,0.008025556,0.013038333
2014-03-15 20:00:00,1.303385,0.078168889,0.013618889,0.005633333,0.046611111,0.751763333,0.033806667,0.028112222,0.043062778,0.045416111,0.009810556,0.220096111,0.004751667,0.009406111,0.013127222
2014-03-15 20:30:00,1.1634211119999998,0.096243333,0.082961667,0.005631111,0.114876667,0.316928889,0.087265556,0.025174444,0.004755556,0.05279,0.010335,0.342084444,0.003607778,0.007663889,0.013102778
2014-03-15 21:00:00,0.453275555,0.023994444,0.024451667,0.005553889,0.005716667,0.005082222,0.096276667,0.024702222,0.004857222,0.051945,0.009558889,0.177648333,0.003488889,0.006914444,0.013085
2014-03-15 21:30:00,0.809391666,0.034397778,0.060035556,0.005557222,0.080024444,0.005316111,0.13003,0.024681667,0.004886111,0.052001111,0.010429444,0.37922,0.003026667,0.006546111,0.013239444
2014-03-15 22:00:00,0.55206,0.071557778,0.056537222,0.005592222,0.056213889,0.005092778,0.093136667,0.024756111,0.006897222,0.046733333,0.009491667,0.152399444,0.003517222,0.007006667,0.013127778
2014-03-15 22:30:00,0.686921111,0.092596667,0.029536111,0.0056,0.005931111,0.005657778,0.003351667,0.024662778,0.007064444,0.054744444,0.010639444,0.425151667,0.002797222,0.006007778,0.01318
2014-03-15 23:00:00,0.5463750009999998,0.093491667,0.080038333,0.005620556,0.115765,0.005235556,0.003478889,0.024910556,0.004895,0.055,0.009396111,0.125757222,0.003386111,0.006308333,0.013091667
2014-03-15 23:30:00,0.671463334,0.05805,0.012119444,0.005582778,0.025158889,0.005692778,0.003301667,0.023113889,0.004973333,0.048264444,0.010791667,0.453281667,0.002735,0.005121111,0.013276667
